,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
354503,354503,2021-01-10 20:08:38.456188+00:00,x,y,2021-01-12 05:15:00+00:00,2021-01-12 07:25:00+00:00,alpha,True,20.0,1,a-1,354503,10227.0
4022007,4022007,2021-03-29 16:44:28.997583+00:00,x,y,2021-03-30 11:00:00+00:00,2021-03-30 13:00:00+00:00,gamma,True,20.0,2,c-4,4022007,10800.0
3582658,3582658,2021-03-20 09:52:12.969898+00:00,x,y,2021-06-20 15:30:00+00:00,2021-06-20 17:30:00+00:00,alpha,True,15.0,1,a-7,3582658,9798.0
3446712,3446712,2021-03-17 19:14:09.104703+00:00,x,y,2021-03-28 11:00:00+00:00,2021-03-28 12:55:00+00:00,beta,True,20.0,0,b-69,3446712,9678.0
13797125,13797125,2021-07-10 11:57:51.985330+00:00,x,y,2021-07-14 17:00:00+00:00,2021-07-14 18:59:00+00:00,gamma,True,20.0,2,c-6,13797125,15065.0
6376692,6376692,2021-05-07 19:56:31.481048+00:00,x,y,2021-05-08 17:00:00+00:00,2021-05-08 18:59:00+00:00,gamma,True,20.0,1,c-6,6376692,7390.0
11266368,11266368,2021-06-25 18:58:57.981509+00:00,x,y,2021-07-30 11:00:00+00:00,2021-07-30 12:55:00+00:00,beta,True,40.0,0,b-69,11266368,8055.0
3316977,3316977,2021-03-15 15:36:09.252171+00:00,x,y,2021-04-04 17:00:00+00:00,2021-04-04 18:59:00+00:00,gamma,True,20.0,1,c-6,3316977,9800.0
4249516,4249516,2021-04-04 14:43:34.585797+00:00,x,y,2021-04-07 05:00:00+00:00,2021-04-07 07:00:00+00:00,alpha,True,15.0,1,a-1,4249516,9798.0
10807345,10807345,2021-06-22 11:26:30.889152+00:00,x,y,2021-06-30 13:00:00+00:00,2021-06-30 15:00:00+00:00,alpha,True,15.0,1,a-9,10807345,7150.0
9950439,9950439,2021-06-15 08:17:33.279340+00:00,x,y,2021-06-24 14:00:00+00:00,2021-06-24 16:00:00+00:00,gamma,True,20.0,2,c-4,9950439,7620.0
1165124,1165124,2021-02-02 06:13:00.965854+00:00,x,y,2021-02-23 11:00:00+00:00,2021-02-23 13:00:00+00:00,gamma,True,32.0,1,c-4,1165124,9150.0
15835118,15835118,2021-07-25 10:13:13.180694+00:00,x,y,2021-07-26 10:00:00+00:00,2021-07-26 12:00:00+00:00,gamma,True,20.0,2,c-2,15835118,16075.0
11129888,11129888,2021-06-24 20:13:48.821596+00:00,x,y,2021-07-02 16:00:00+00:00,2021-07-02 18:00:00+00:00,alpha,True,35.0,1,a-23,11129888,11072.0
13188610,13188610,2021-07-06 18:10:32.164701+00:00,x,y,2021-07-26 07:00:00+00:00,2021-07-26 09:00:00+00:00,alpha,True,35.0,1,a-5,13188610,12645.0
6648273,6648273,2021-05-11 20:55:14.053630+00:00,x,y,2021-05-18 17:00:00+00:00,2021-05-18 18:59:00+00:00,gamma,True,20.0,2,c-6,6648273,8390.0
9932610,9932610,2021-06-15 05:33:24.338060+00:00,x,y,2021-06-18 09:45:00+00:00,2021-06-18 11:45:00+00:00,gamma,True,20.0,2,c-2,9932610,7620.0
14024298,14024298,2021-07-11 20:30:17.089652+00:00,x,y,2021-07-27 04:00:00+00:00,2021-07-27 06:00:00+00:00,alpha,True,35.0,1,a-1,14024298,10545.0
4257112,4257112,2021-04-04 19:01:03.058574+00:00,x,y,2021-04-21 11:00:00+00:00,2021-04-21 13:00:00+00:00,gamma,True,20.0,1,c-4,4257112,9800.0
794678,794678,2021-01-23 15:49:56.519409+00:00,x,y,2021-01-27 13:00:00+00:00,2021-01-27 15:00:00+00:00,alpha,True,20.0,1,a-5,794678,10227.0
15870918,15870918,2021-07-25 14:58:01.015192+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,alpha,True,35.0,1,a-7,15870918,12645.0
1596977,1596977,2021-02-12 19:51:16.697077+00:00,x,y,2021-04-10 13:30:00+00:00,2021-04-10 15:30:00+00:00,alpha,True,15.0,1,a-5,1596977,12495.0
6860026,6860026,2021-05-15 15:45:20.205111+00:00,x,y,2021-06-02 05:00:00+00:00,2021-06-02 07:00:00+00:00,alpha,True,35.0,1,a-1,6860026,6995.0
4390800,4390800,2021-04-08 08:07:33.102512+00:00,x,y,2021-05-03 08:00:00+00:00,2021-05-03 09:55:00+00:00,beta,True,20.0,0,b-69,4390800,8050.0
2144233,2144233,2021-02-25 12:53:09.938003+00:00,x,y,2021-03-11 08:00:00+00:00,2021-03-11 09:55:00+00:00,beta,True,20.0,0,b-67,2144233,11473.0
21271889,21271889,2021-08-27 21:28:34.320232+00:00,x,y,2021-09-05 04:00:00+00:00,2021-09-05 06:00:00+00:00,alpha,True,20.0,1,a-1,21271889,7524.0
7523933,7523933,2021-05-22 23:56:01.693748+00:00,x,y,2021-06-26 17:00:00+00:00,2021-06-26 18:59:00+00:00,gamma,True,20.0,1,c-6,7523933,8025.0
13115643,13115643,2021-07-06 11:23:36.548259+00:00,x,y,2021-07-18 04:00:00+00:00,2021-07-18 06:00:00+00:00,alpha,True,35.0,1,a-1,13115643,12645.0
5010863,5010863,2021-04-20 14:43:43.287635+00:00,x,y,2021-04-25 16:00:00+00:00,2021-04-25 18:00:00+00:00,alpha,True,15.0,1,a-7,5010863,4990.0
13989055,13989055,2021-07-11 16:00:53.066925+00:00,x,y,2021-07-25 13:00:00+00:00,2021-07-25 15:00:00+00:00,alpha,True,35.0,1,a-9,13989055,25345.0
20856995,20856995,2021-08-25 02:46:17.938441+00:00,x,y,2021-09-03 10:00:00+00:00,2021-09-03 12:00:00+00:00,gamma,True,20.0,2,c-2,20856995,7870.0
18639887,18639887,2021-08-12 09:38:50.200100+00:00,x,y,2021-09-06 14:00:00+00:00,2021-09-06 16:00:00+00:00,gamma,True,20.0,2,c-4,18639887,13560.0
19875987,19875987,2021-08-18 19:15:48.923254+00:00,x,y,2021-08-20 13:30:00+00:00,2021-08-20 15:30:00+00:00,alpha,True,20.0,1,a-9,19875987,17745.0
7025315,7025315,2021-05-17 12:06:37.596306+00:00,x,y,2021-05-31 11:00:00+00:00,2021-05-31 13:00:00+00:00,gamma,True,20.0,1,c-4,7025315,7390.0
18192793,18192793,2021-08-10 12:37:47.413051+00:00,x,y,2021-08-12 10:35:00+00:00,2021-08-12 12:35:00+00:00,omega,True,20.0,1,d-3,18192793,6870.0
13145884,13145884,2021-07-06 14:21:16.090179+00:00,x,y,2021-07-13 11:00:00+00:00,2021-07-13 12:55:00+00:00,beta,True,40.0,0,b-69,13145884,12860.0
18854637,18854637,2021-08-13 10:20:18.986736+00:00,x,y,2021-08-21 14:00:00+00:00,2021-08-21 16:00:00+00:00,gamma,True,20.0,2,c-4,18854637,14130.0
12287932,12287932,2021-07-02 07:43:27.540344+00:00,x,y,2021-07-30 11:00:00+00:00,2021-07-30 12:55:00+00:00,beta,True,40.0,0,b-69,12287932,8140.0
15712377,15712377,2021-07-24 12:48:50.767157+00:00,x,y,2021-07-28 10:00:00+00:00,2021-07-28 12:00:00+00:00,gamma,True,20.0,1,c-2,15712377,12050.0
11613767,11613767,2021-06-28 09:40:20.220705+00:00,x,y,2021-07-18 16:00:00+00:00,2021-07-18 18:00:00+00:00,alpha,True,15.0,1,a-23,11613767,9497.0
18830084,18830084,2021-08-13 08:18:20.707453+00:00,x,y,2021-08-17 05:00:00+00:00,2021-08-17 06:55:00+00:00,beta,True,20.0,0,b-1,18830084,7400.0
12828103,12828103,2021-07-04 22:26:11.078072+00:00,x,y,2021-07-29 07:00:00+00:00,2021-07-29 09:00:00+00:00,alpha,True,35.0,1,a-5,12828103,10545.0
20778834,20778834,2021-08-24 12:55:24.061389+00:00,x,y,2021-09-08 14:00:00+00:00,2021-09-08 16:00:00+00:00,gamma,True,20.0,1,c-4,20778834,6870.0
9418481,9418481,2021-06-11 14:48:33.630003+00:00,x,y,2021-06-26 17:00:00+00:00,2021-06-26 18:59:00+00:00,gamma,True,20.0,1,c-6,9418481,10900.0
10764967,10764967,2021-06-22 05:13:47.824141+00:00,x,y,2021-08-07 11:00:00+00:00,2021-08-07 12:55:00+00:00,beta,True,40.0,0,b-69,10764967,8013.0
21319484,21319484,2021-08-28 09:30:44.562124+00:00,x,y,2021-09-09 05:30:00+00:00,2021-09-09 07:30:00+00:00,gamma,True,20.0,1,c-2,21319484,6870.0
7130345,7130345,2021-05-18 15:55:26.958523+00:00,x,y,2021-05-23 11:00:00+00:00,2021-05-23 13:00:00+00:00,gamma,True,20.0,1,c-4,7130345,7765.0
7030547,7030547,2021-05-17 13:10:59.334579+00:00,x,y,2021-05-30 10:00:00+00:00,2021-05-30 12:00:00+00:00,alpha,True,15.0,1,a-9,7030547,6494.0
7850145,7850145,2021-05-27 07:07:42.687151+00:00,x,y,2021-05-31 17:00:00+00:00,2021-05-31 18:59:00+00:00,gamma,True,20.0,2,c-6,7850145,9025.0
7977476,7977476,2021-05-28 19:25:57.068559+00:00,x,y,2021-06-05 17:00:00+00:00,2021-06-05 18:59:00+00:00,gamma,True,20.0,1,c-6,7977476,8025.0
18437752,18437752,2021-08-11 10:38:20.994398+00:00,x,y,2021-08-16 13:00:00+00:00,2021-08-16 15:00:00+00:00,alpha,True,20.0,1,a-9,18437752,8381.0
7253394,7253394,2021-05-20 03:54:47.654006+00:00,x,y,2021-05-23 10:00:00+00:00,2021-05-23 12:00:00+00:00,alpha,True,35.0,1,a-9,7253394,8762.0
10113060,10113060,2021-06-16 14:44:35.584987+00:00,x,y,2021-06-26 07:00:00+00:00,2021-06-26 09:00:00+00:00,alpha,True,35.0,1,a-5,10113060,7124.0
9554476,9554476,2021-06-12 13:33:46.950483+00:00,x,y,2021-08-01 04:00:00+00:00,2021-08-01 06:00:00+00:00,alpha,True,15.0,1,a-1,9554476,6531.0
12920048,12920048,2021-07-05 11:29:41.791076+00:00,x,y,2021-07-14 10:00:00+00:00,2021-07-14 12:00:00+00:00,alpha,True,35.0,1,a-7,12920048,12645.0
8325967,8325967,2021-06-01 05:46:47.800968+00:00,x,y,2021-06-01 13:00:00+00:00,2021-06-01 15:00:00+00:00,alpha,True,35.0,1,a-5,8325967,32702.0
3421258,3421258,2021-03-17 11:23:42.801156+00:00,x,y,2021-03-20 15:30:00+00:00,2021-03-20 17:30:00+00:00,alpha,True,15.0,1,a-7,3421258,9798.0
7468548,7468548,2021-05-22 10:31:35.942738+00:00,x,y,2021-07-26 05:00:00+00:00,2021-07-26 07:00:00+00:00,gamma,True,20.0,2,c-2,7468548,9025.0
5139351,5139351,2021-04-21 15:04:50.788547+00:00,x,y,2021-05-10 16:00:00+00:00,2021-05-10 18:00:00+00:00,alpha,True,35.0,1,a-7,5139351,8290.0
5883235,5883235,2021-04-30 16:58:37.773990+00:00,x,y,2021-05-25 14:00:00+00:00,2021-05-25 15:55:00+00:00,beta,True,20.0,0,b-9,5883235,6808.0
12849267,12849267,2021-07-05 04:59:09.919356+00:00,x,y,2021-07-12 11:00:00+00:00,2021-07-12 12:55:00+00:00,beta,True,40.0,0,b-69,12849267,9090.0
7826344,7826344,2021-05-26 18:35:26.841238+00:00,x,y,2021-06-05 11:00:00+00:00,2021-06-05 12:55:00+00:00,beta,True,20.0,0,b-69,7826344,7416.0
3050217,3050217,2021-03-11 13:00:54.844041+00:00,x,y,2021-03-22 05:00:00+00:00,2021-03-22 07:00:00+00:00,alpha,True,15.0,1,a-1,3050217,9798.0
20255983,20255983,2021-08-21 03:08:49.551840+00:00,x,y,2021-08-26 10:00:00+00:00,2021-08-26 12:00:00+00:00,gamma,True,20.0,2,c-2,20255983,8765.0
12641839,12641839,2021-07-04 03:01:36.490320+00:00,x,y,2021-07-04 10:00:00+00:00,2021-07-04 12:00:00+00:00,alpha,True,35.0,1,a-7,12641839,22445.0
12191407,12191407,2021-07-01 15:17:49.273477+00:00,x,y,2021-07-17 16:00:00+00:00,2021-07-17 18:00:00+00:00,alpha,True,15.0,1,a-23,12191407,11245.0
19065758,19065758,2021-08-14 12:01:39.710296+00:00,x,y,2021-09-12 10:00:00+00:00,2021-09-12 12:00:00+00:00,alpha,True,20.0,1,a-7,19065758,7524.0
10594320,10594320,2021-06-20 16:42:42.088388+00:00,x,y,2021-07-04 16:00:00+00:00,2021-07-04 18:00:00+00:00,alpha,True,35.0,1,a-23,10594320,13277.0
10031242,10031242,2021-06-15 19:42:11.701554+00:00,x,y,2021-07-25 16:00:00+00:00,2021-07-25 17:55:00+00:00,beta,True,20.0,0,b-19,10031242,6344.0
16502232,16502232,2021-07-30 08:09:33.022351+00:00,x,y,2021-08-03 14:00:00+00:00,2021-08-03 16:00:00+00:00,gamma,True,20.0,2,c-4,16502232,9525.0
531132,531132,2021-01-16 04:49:18.360297+00:00,x,y,2021-03-09 16:00:00+00:00,2021-03-09 18:10:00+00:00,alpha,True,0.0,0,a-7,531132,8739.0
13598743,13598743,2021-07-09 06:53:09.580632+00:00,x,y,2021-07-12 09:45:00+00:00,2021-07-12 11:45:00+00:00,gamma,True,20.0,2,c-2,13598743,17090.0
19408067,19408067,2021-08-16 09:58:51.738392+00:00,x,y,2021-08-25 07:00:00+00:00,2021-08-25 09:00:00+00:00,alpha,True,20.0,1,a-5,19408067,8381.0
17712643,17712643,2021-08-08 09:56:38.539645+00:00,x,y,2021-08-09 17:00:00+00:00,2021-08-09 18:59:00+00:00,gamma,True,20.0,1,c-6,17712643,12050.0
15503242,15503242,2021-07-23 01:23:10.901455+00:00,x,y,2021-07-29 04:00:00+00:00,2021-07-29 06:00:00+00:00,alpha,True,35.0,1,a-1,15503242,12645.0
18803104,18803104,2021-08-13 05:36:15.828699+00:00,x,y,2021-08-15 17:05:00+00:00,2021-08-15 19:05:00+00:00,omega,True,20.0,1,d-5,18803104,22300.0
8100176,8100176,2021-05-30 08:25:57.174116+00:00,x,y,2021-06-09 17:00:00+00:00,2021-06-09 18:59:00+00:00,gamma,True,20.0,1,c-6,8100176,10900.0
19763079,19763079,2021-08-18 08:17:17.655720+00:00,x,y,2021-08-25 04:00:00+00:00,2021-08-25 06:00:00+00:00,alpha,True,20.0,1,a-1,19763079,10545.0
5464960,5464960,2021-04-24 20:56:14.330864+00:00,x,y,2021-04-25 05:00:00+00:00,2021-04-25 07:00:00+00:00,alpha,True,35.0,1,a-1,5464960,29027.0
194645,194645,2021-01-05 21:38:38.452216+00:00,x,y,2021-02-02 05:15:00+00:00,2021-02-02 07:25:00+00:00,alpha,True,20.0,1,a-1,194645,10227.0
15315931,15315931,2021-07-21 14:19:18.739343+00:00,x,y,2021-07-28 11:00:00+00:00,2021-07-28 12:55:00+00:00,beta,True,40.0,0,b-69,15315931,13070.0
20702709,20702709,2021-08-24 01:50:58.204913+00:00,x,y,2021-08-25 16:00:00+00:00,2021-08-25 18:00:00+00:00,alpha,True,15.0,1,a-23,20702709,14945.0
18902935,18902935,2021-08-13 14:35:16.096604+00:00,x,y,2021-08-20 07:30:00+00:00,2021-08-20 09:30:00+00:00,alpha,True,20.0,1,a-5,18902935,12645.0
3189794,3189794,2021-03-13 13:44:37.593991+00:00,x,y,2021-04-10 15:30:00+00:00,2021-04-10 17:30:00+00:00,alpha,True,35.0,1,a-7,3189794,10799.0
19562619,19562619,2021-08-17 06:39:42.923238+00:00,x,y,2021-12-30 10:00:00+00:00,2021-12-30 12:00:00+00:00,gamma,True,20.0,2,c-2,19562619,13560.0
10600516,10600516,2021-06-20 17:46:06.403946+00:00,x,y,2021-07-10 10:00:00+00:00,2021-07-10 12:00:00+00:00,alpha,True,15.0,1,a-7,10600516,9497.0
6227372,6227372,2021-05-05 13:58:25.147445+00:00,x,y,2021-05-31 17:00:00+00:00,2021-05-31 18:59:00+00:00,gamma,True,20.0,2,c-6,6227372,9650.0
7519800,7519800,2021-05-22 21:44:55.044815+00:00,x,y,2021-05-23 05:00:00+00:00,2021-05-23 07:00:00+00:00,alpha,True,35.0,1,a-1,7519800,23567.0
2017896,2017896,2021-02-22 11:54:33.110289+00:00,x,y,2021-03-15 08:00:00+00:00,2021-03-15 09:55:00+00:00,beta,True,20.0,0,b-67,2017896,11504.0
9659234,9659234,2021-06-13 08:44:18.446357+00:00,x,y,2021-06-16 07:00:00+00:00,2021-06-16 09:00:00+00:00,alpha,True,35.0,1,a-5,9659234,7124.0
12784041,12784041,2021-07-04 17:23:47.718426+00:00,x,y,2021-07-09 16:00:00+00:00,2021-07-09 18:00:00+00:00,alpha,True,35.0,1,a-23,12784041,12645.0
10360120,10360120,2021-06-18 17:11:48.438418+00:00,x,y,2021-07-09 14:00:00+00:00,2021-07-09 16:00:00+00:00,gamma,True,20.0,1,c-4,10360120,6620.0
9240457,9240457,2021-06-09 18:54:18.912442+00:00,x,y,2021-07-21 07:00:00+00:00,2021-07-21 09:00:00+00:00,alpha,True,35.0,1,a-5,9240457,9707.0
8422190,8422190,2021-06-01 20:09:59.454582+00:00,x,y,2021-06-02 10:00:00+00:00,2021-06-02 12:00:00+00:00,alpha,True,35.0,1,a-9,8422190,13277.0
266253,266253,2021-01-08 07:10:18.400522+00:00,x,y,2021-02-02 05:00:00+00:00,2021-02-02 07:00:00+00:00,gamma,True,0.0,0,c-2,266253,7900.0
17245964,17245964,2021-08-05 14:34:36.354831+00:00,x,y,2021-08-20 16:00:00+00:00,2021-08-20 18:00:00+00:00,alpha,True,20.0,1,a-23,17245964,12645.0
3822817,3822817,2021-03-25 13:39:37.587632+00:00,x,y,2021-03-28 13:30:00+00:00,2021-03-28 15:30:00+00:00,alpha,True,35.0,1,a-5,3822817,10799.0
15313454,15313454,2021-07-21 13:52:54.561843+00:00,x,y,2021-08-06 13:00:00+00:00,2021-08-06 15:00:00+00:00,alpha,True,35.0,1,a-9,15313454,10545.0
12205288,12205288,2021-07-01 16:55:27.905722+00:00,x,y,2021-07-16 09:45:00+00:00,2021-07-16 11:45:00+00:00,gamma,True,20.0,1,c-2,12205288,10285.0
5181504,5181504,2021-04-21 23:59:45.035728+00:00,x,y,2021-04-25 05:00:00+00:00,2021-04-25 07:00:00+00:00,gamma,True,20.0,2,c-2,5181504,8390.0
11606455,11606455,2021-06-28 08:50:17.788667+00:00,x,y,2021-07-11 13:00:00+00:00,2021-07-11 15:00:00+00:00,alpha,True,35.0,1,a-9,11606455,13277.0
9393078,9393078,2021-06-11 10:06:49.867562+00:00,x,y,2021-06-11 14:00:00+00:00,2021-06-11 15:55:00+00:00,beta,True,40.0,0,b-69,9393078,14352.0
14566496,14566496,2021-07-15 12:56:35.189063+00:00,x,y,2021-07-28 10:00:00+00:00,2021-07-28 12:00:00+00:00,gamma,True,20.0,2,c-2,14566496,11285.0
12175625,12175625,2021-07-01 13:31:12.087997+00:00,x,y,2021-07-15 16:00:00+00:00,2021-07-15 18:00:00+00:00,alpha,True,15.0,1,a-23,12175625,9045.0
489786,489786,2021-01-14 18:55:15.330551+00:00,x,y,2021-01-17 16:00:00+00:00,2021-01-17 17:55:00+00:00,beta,False,20.0,0,b-19,489786,8707.0
14885697,14885697,2021-07-17 19:34:02.926223+00:00,x,y,2021-08-16 17:00:00+00:00,2021-08-16 18:59:00+00:00,gamma,True,20.0,1,c-6,14885697,12560.0
21192480,21192480,2021-08-27 10:08:05.567077+00:00,x,y,2021-09-01 13:00:00+00:00,2021-09-01 15:00:00+00:00,alpha,True,20.0,1,a-9,21192480,10545.0
6715527,6715527,2021-05-13 07:55:28.836269+00:00,x,y,2021-05-19 14:00:00+00:00,2021-05-19 15:55:00+00:00,beta,True,20.0,0,b-9,6715527,6744.0
13667508,13667508,2021-07-09 15:05:17.566801+00:00,x,y,2021-07-25 07:00:00+00:00,2021-07-25 09:00:00+00:00,alpha,True,15.0,1,a-5,13667508,18945.0
12303782,12303782,2021-07-02 09:11:11.072567+00:00,x,y,2021-07-09 05:00:00+00:00,2021-07-09 07:00:00+00:00,alpha,True,35.0,1,a-1,12303782,10545.0
19536430,19536430,2021-08-17 02:33:45.084887+00:00,x,y,2021-08-21 11:00:00+00:00,2021-08-21 12:55:00+00:00,beta,True,40.0,0,b-69,19536430,15830.0
16269515,16269515,2021-07-28 09:55:05.299141+00:00,x,y,2021-08-22 13:00:00+00:00,2021-08-22 15:00:00+00:00,alpha,True,15.0,1,a-9,16269515,8300.0
4394227,4394227,2021-04-08 09:16:47.013252+00:00,x,y,2021-04-11 13:30:00+00:00,2021-04-11 15:30:00+00:00,alpha,True,15.0,1,a-5,4394227,8048.0
282857,282857,2021-01-08 15:39:41.293404+00:00,x,y,2021-01-22 05:00:00+00:00,2021-01-22 06:55:00+00:00,beta,False,20.0,0,b-1,282857,8707.0
18034857,18034857,2021-08-09 18:48:16.242900+00:00,x,y,2021-08-10 14:00:00+00:00,2021-08-10 16:00:00+00:00,gamma,True,20.0,1,c-4,18034857,15075.0
8032010,8032010,2021-05-29 13:50:43.861853+00:00,x,y,2021-06-12 13:00:00+00:00,2021-06-12 15:00:00+00:00,alpha,True,35.0,1,a-5,8032010,7520.0
14917461,14917461,2021-07-18 05:58:45.646621+00:00,x,y,2021-07-21 17:00:00+00:00,2021-07-21 18:59:00+00:00,gamma,True,20.0,1,c-6,14917461,6900.0
13146952,13146952,2021-07-06 14:28:06.262569+00:00,x,y,2021-07-30 10:00:00+00:00,2021-07-30 12:00:00+00:00,alpha,True,35.0,1,a-7,13146952,10545.0
12466094,12466094,2021-07-03 05:48:38.064554+00:00,x,y,2021-07-04 13:00:00+00:00,2021-07-04 15:00:00+00:00,alpha,True,15.0,1,a-9,12466094,17445.0
8247834,8247834,2021-05-31 12:46:31.135195+00:00,x,y,2021-06-13 11:00:00+00:00,2021-06-13 13:00:00+00:00,gamma,True,20.0,1,c-4,8247834,10900.0
6662772,6662772,2021-05-12 05:55:58.100199+00:00,x,y,2021-05-26 11:00:00+00:00,2021-05-26 12:55:00+00:00,beta,True,20.0,0,b-69,6662772,6723.0
14283832,14283832,2021-07-13 15:26:35.493345+00:00,x,y,2021-08-03 09:45:00+00:00,2021-08-03 11:45:00+00:00,gamma,True,20.0,1,c-2,14283832,12560.0
5901938,5901938,2021-04-30 22:43:26.754572+00:00,x,y,2021-05-22 13:30:00+00:00,2021-05-22 15:30:00+00:00,alpha,True,15.0,1,a-5,5901938,8048.0
9255517,9255517,2021-06-10 00:21:00.157754+00:00,x,y,2021-06-12 11:00:00+00:00,2021-06-12 13:00:00+00:00,gamma,True,20.0,1,c-4,9255517,10900.0
64854,64854,2021-01-02 08:52:00.929569+00:00,x,y,2021-01-27 05:00:00+00:00,2021-01-27 06:55:00+00:00,beta,False,20.0,0,b-1,64854,8697.0
3177835,3177835,2021-03-13 10:22:02.043194+00:00,x,y,2021-03-16 05:00:00+00:00,2021-03-16 07:00:00+00:00,gamma,True,20.0,1,c-2,3177835,9800.0
20032990,20032990,2021-08-19 17:44:19.309857+00:00,x,y,2021-08-26 13:00:00+00:00,2021-08-26 15:00:00+00:00,alpha,True,20.0,1,a-9,20032990,8381.0
13458312,13458312,2021-07-08 09:12:06.141623+00:00,x,y,2021-08-22 14:00:00+00:00,2021-08-22 16:00:00+00:00,gamma,True,20.0,2,c-4,13458312,11285.0
20525375,20525375,2021-08-22 19:51:17.725074+00:00,x,y,2021-08-27 10:00:00+00:00,2021-08-27 12:00:00+00:00,alpha,True,20.0,1,a-5,20525375,10545.0
15428384,15428384,2021-07-22 12:45:06.712684+00:00,x,y,2021-07-24 13:00:00+00:00,2021-07-24 15:00:00+00:00,alpha,True,15.0,1,a-9,15428384,12945.0
9743520,9743520,2021-06-13 18:43:51.908567+00:00,x,y,2021-06-22 14:00:00+00:00,2021-06-22 16:00:00+00:00,gamma,True,20.0,2,c-4,9743520,7900.0
10694300,10694300,2021-06-21 13:30:16.077791+00:00,x,y,2021-06-22 17:00:00+00:00,2021-06-22 18:59:00+00:00,gamma,True,20.0,1,c-6,10694300,6900.0
17933144,17933144,2021-08-09 11:21:27.243226+00:00,x,y,2021-09-26 17:00:00+00:00,2021-09-26 18:59:00+00:00,gamma,True,20.0,1,c-6,17933144,12560.0
1489455,1489455,2021-02-10 08:02:16.296850+00:00,x,y,2021-07-30 16:00:00+00:00,2021-07-30 18:00:00+00:00,alpha,True,20.0,1,a-7,1489455,9799.0
21331127,21331127,2021-08-28 11:08:00.595642+00:00,x,y,2021-09-20 17:05:00+00:00,2021-09-20 19:05:00+00:00,omega,True,20.0,1,d-5,21331127,6870.0
3502463,3502463,2021-03-18 19:12:02.742622+00:00,x,y,2021-03-24 16:00:00+00:00,2021-03-24 17:55:00+00:00,beta,True,20.0,0,b-19,3502463,8988.0
17035655,17035655,2021-08-03 22:23:55.197863+00:00,x,y,2021-08-19 07:00:00+00:00,2021-08-19 09:00:00+00:00,alpha,True,15.0,1,a-5,17035655,7524.0
19467074,19467074,2021-08-16 15:59:02.799931+00:00,x,y,2021-08-18 07:00:00+00:00,2021-08-18 09:00:00+00:00,alpha,True,20.0,1,a-5,19467074,8381.0
8215397,8215397,2021-05-31 07:20:02.721769+00:00,x,y,2021-07-13 05:00:00+00:00,2021-07-13 07:00:00+00:00,alpha,True,35.0,1,a-1,8215397,9707.0
7637343,7637343,2021-05-24 09:16:18.340157+00:00,x,y,2021-06-09 17:00:00+00:00,2021-06-09 18:59:00+00:00,gamma,True,20.0,1,c-6,7637343,10425.0
13115530,13115530,2021-07-06 11:22:56.309673+00:00,x,y,2021-08-01 10:00:00+00:00,2021-08-01 12:00:00+00:00,alpha,True,35.0,1,a-7,13115530,12645.0
123827,123827,2021-01-04 00:40:36.939710+00:00,x,y,2021-01-04 13:00:00+00:00,2021-01-04 15:00:00+00:00,alpha,True,0.0,0,a-5,123827,10227.0
9102499,9102499,2021-06-08 12:58:28.118329+00:00,x,y,2021-06-09 05:00:00+00:00,2021-06-09 07:00:00+00:00,gamma,True,20.0,2,c-2,9102499,11900.0
10137062,10137062,2021-06-16 18:23:16.158797+00:00,x,y,2021-07-03 13:00:00+00:00,2021-07-03 15:00:00+00:00,alpha,True,15.0,1,a-9,10137062,6850.0
18905430,18905430,2021-08-13 14:50:28.881943+00:00,x,y,2021-08-30 13:00:00+00:00,2021-08-30 15:00:00+00:00,alpha,True,20.0,1,a-9,18905430,8381.0
6592333,6592333,2021-05-11 00:20:20.479892+00:00,x,y,2021-05-17 11:00:00+00:00,2021-05-17 13:00:00+00:00,gamma,True,20.0,1,c-4,6592333,7640.0
614283,614283,2021-01-18 15:51:27.454336+00:00,x,y,2021-01-27 05:15:00+00:00,2021-01-27 07:25:00+00:00,alpha,True,0.0,0,a-1,614283,8739.0
4487896,4487896,2021-04-10 20:17:09.372344+00:00,x,y,2021-04-11 13:30:00+00:00,2021-04-11 15:30:00+00:00,alpha,True,35.0,1,a-5,4487896,10442.0
11136264,11136264,2021-06-24 21:39:31.777765+00:00,x,y,2021-07-02 10:05:00+00:00,2021-07-02 12:00:00+00:00,alpha,True,15.0,1,a-7,11136264,7150.0
20031204,20031204,2021-08-19 17:31:49.679905+00:00,x,y,2021-09-10 10:00:00+00:00,2021-09-10 12:00:00+00:00,alpha,True,20.0,1,a-7,20031204,7524.0
8797780,8797780,2021-06-05 10:45:08.807420+00:00,x,y,2021-06-15 10:00:00+00:00,2021-06-15 12:00:00+00:00,alpha,True,35.0,1,a-7,8797780,9707.0
12526415,12526415,2021-07-03 11:19:26.452525+00:00,x,y,2021-07-24 07:00:00+00:00,2021-07-24 09:00:00+00:00,alpha,True,15.0,1,a-5,12526415,9045.0
15634697,15634697,2021-07-23 19:07:55.307809+00:00,x,y,2021-07-24 13:00:00+00:00,2021-07-24 15:00:00+00:00,alpha,True,15.0,1,a-9,15634697,11245.0
